Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1984","1984","hg/ha","40000","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1985","1985","hg/ha","41667","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1986","1986","hg/ha","46154","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1987","1987","hg/ha","50345","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1988","1988","hg/ha","50625","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1989","1989","hg/ha","38331","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1990","1990","hg/ha","53114","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1991","1991","hg/ha","64610","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1992","1992","hg/ha","45652","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1993","1993","hg/ha","39840","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1994","1994","hg/ha","80759","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1995","1995","hg/ha","60000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1996","1996","hg/ha","53333","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1997","1997","hg/ha","42304","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1998","1998","hg/ha","38068","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","1999","1999","hg/ha","51370","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2000","2000","hg/ha","66418","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2001","2001","hg/ha","56198","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2002","2002","hg/ha","56667","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2003","2003","hg/ha","53860","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2004","2004","hg/ha","104396","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2005","2005","hg/ha","53268","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2006","2006","hg/ha","54777","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2007","2007","hg/ha","93581","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2008","2008","hg/ha","86990","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2009","2009","hg/ha","85714","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2010","2010","hg/ha","74797","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2011","2011","hg/ha","147892","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2012","2012","hg/ha","60296","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2013","2013","hg/ha","64121","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2014","2014","hg/ha","82098","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2015","2015","hg/ha","61539","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2016","2016","hg/ha","106548","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2017","2017","hg/ha","104195","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2018","2018","hg/ha","99714","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2019","2019","hg/ha","75047","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01252","Ail","2020","2020","hg/ha","51745","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1961","1961","tonnes","2000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1962","1962","tonnes","2000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1963","1963","tonnes","3000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1964","1964","tonnes","2000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1965","1965","tonnes","1000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1966","1966","tonnes","1094","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1967","1967","tonnes","1000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1968","1968","tonnes","1000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1969","1969","tonnes","1100","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1970","1970","tonnes","1100","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1971","1971","tonnes","1100","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1972","1972","tonnes","1100","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1973","1973","tonnes","1100","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1974","1974","tonnes","1200","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1975","1975","tonnes","1200","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1976","1976","tonnes","1300","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1977","1977","tonnes","1300","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1978","1978","tonnes","1400","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1979","1979","tonnes","1500","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1980","1980","tonnes","1600","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1981","1981","tonnes","1800","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1982","1982","tonnes","2000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1983","1983","tonnes","3000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1984","1984","tonnes","4000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1985","1985","tonnes","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1986","1986","tonnes","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1987","1987","tonnes","7300","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1988","1988","tonnes","8100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1989","1989","tonnes","6616","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1990","1990","tonnes","11037","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1991","1991","tonnes","13736","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1992","1992","tonnes","10500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1993","1993","tonnes","9960","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1994","1994","tonnes","19996","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1995","1995","tonnes","12000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1996","1996","tonnes","8000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1997","1997","tonnes","9180","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1998","1998","tonnes","6700","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","1999","1999","tonnes","9940","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2000","2000","tonnes","16040","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2001","2001","tonnes","10790","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2002","2002","tonnes","8840","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2003","2003","tonnes","15000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2004","2004","tonnes","21610","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2005","2005","tonnes","21840","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2006","2006","tonnes","20240","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2007","2007","tonnes","14505","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2008","2008","tonnes","12570","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2009","2009","tonnes","12600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2010","2010","tonnes","10322","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2011","2011","tonnes","22376","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2012","2012","tonnes","5294","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2013","2013","tonnes","6784","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2014","2014","tonnes","7709","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2015","2015","tonnes","7397","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2016","2016","tonnes","12562","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2017","2017","tonnes","13660","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2018","2018","tonnes","13611","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2019","2019","tonnes","10319","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01252","Ail","2020","2020","tonnes","11953","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01195","Alpiste","1961","1961","ha","8000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01195","Alpiste","1962","1962","ha","8000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01195","Alpiste","1963","1963","ha","10000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01195","Alpiste","1964","1964","ha","10000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01195","Alpiste","1965","1965","ha","13000","E","Valeur estimée"
